Price,Location,PC1,PC2,PC3
6500000,Miyapur,-1.8820015954331846,-1.2993881576728792,-0.15131931816775115
5784000,Manikonda,-1.0603668579297594,-1.0845973948996543,-0.33815106091450975
5500000,Rajendra Nagar,-1.771405645358957,-0.17519191795801328,-0.4088317571522557
6700000,Puppalaguda,-0.5498508684329941,-0.9364446133976334,-0.4697287926726816
3000000,Beeramguda,-1.883485265334746,-1.441410705944334,-0.12813147096245794
4700000,Moosapet,-1.6723067204773001,-1.2925476568290553,-0.1715123393532574
15000000,Kondapur,-1.8704091310297533,0.4215189692148306,-0.5009729978368035
7872000,Bachupally,-0.4414584175138525,0.40904257412331646,-0.8166391455399883
7500000,Toli Chowki,-1.8750802982037011,-0.025622989214007873,-0.4279686788936871
8903000,Kokapet,-0.1359690542966975,0.3264999230575522,-0.800630954598746
3200000,Nanakramguda,-0.5515209685474248,-1.4872564262120045,-0.17799260736310948
5600000,Lakdikapul,-1.6339189487936538,0.43281157734263226,1.8410666070341963
11000000,Tarnaka,-1.872237395231032,0.24651053876419904,-0.47239958611931343
12000000,West Marredpally,-1.8333717153968245,1.4063847968243357,1.701188682996066
6900000,Kondapur,-1.6718281172832479,-1.246733931580199,-0.17899229006464226
3900000,Toli Chowki,-1.8791005650337385,-0.41045828130440165,-0.36513709291805396
3999000,Kistareddypet,-1.6713495140891959,-1.2009202063313427,-0.1864722407760272
4460000,Pragathi Nagar Kukatpally,-1.469318176329888,-1.3228378418112132,-0.2378764429613799
7298999,Hafeezpet,-1.7759722148737045,-1.223553558192511,-0.16898375392633355
10500000,Kompally,-1.6622887189230346,0.5840352678016688,-0.530314537874492
12000000,Shaikpet,-0.44170139194301133,0.27320014736035486,-0.7769971684778355
7700000,Amberpet,-1.771118483442526,-0.14770368280869942,-0.41331972757908664
12400000,Kokapet,-1.8700549646661546,0.4554211258989845,-0.5065081613632283
28200000,Hitech City,0.22634723224519623,3.580624465032266,1.0148347057298783
3700000,Nagole,-0.6219730759632113,-0.6568440050285256,1.8628273586044075
8000000,Miyapur,-1.5376607309051533,-0.6585128036555753,2.0558085879352492
17700000,Gachibowli,-1.2432958926662472,2.2343213293529653,-0.9702632190795114
6998999,AS Rao Nagar,-1.5623697528182396,0.0754384983543319,-0.5027340936287107
19400000,Banjara Hills,-0.5375441948217684,0.8715637890926627,-0.8485913962209785
3000000,Kapra,-1.5382553184682073,-0.787964957115694,2.069875529850863
2999000,Bachupally,-1.6740669038543283,-1.235620414045342,-0.20620266182543792
8500000,West Marredpally,-1.1153759557351424,0.808518228290114,1.9151483144512051
6500000,Puppalaguda,-1.6745855667244784,-2.1219196903740207,0.032581499472244986
4500000,Trimalgherry,-1.4383405537599232,-1.5424896252832687,2.2485992350139505
8500000,Habsiguda,-1.7357274627971364,0.6795629299447397,1.814572983700947
14500000,Sanath Nagar,0.20600380293256237,1.0822828931267694,1.4597035819779918
8000000,Darga Khaliz Khan,-1.0591909954224343,-1.0435134778639024,-0.40644948530598735
8600000,Manikonda,-1.253403254405579,0.431784829315264,-0.6563992756456835
9073000,Kokapet,-0.13428498205682313,0.5725858837643575,-0.865766821258096
6700000,Puppalaguda,-1.673341198419943,-2.0028040047269937,0.013133627622644313
6344000,Nizampet,-0.3473353130831684,-0.9459776774179895,-0.5231950551531288
8580000,Nizampet,-0.3393132285073653,0.43315905911325214,-0.8170483025152502
8736000,Nizampet,-0.33902606659093404,0.460647294262566,-0.8215362729420811
8086000,Nizampet,-0.34022257457606414,0.346112981140425,-0.8028363961636188
8762000,Nizampet,-0.3389782062715288,0.4652286667874517,-0.8222842680132195
7904000,Nizampet,-0.3405575968119006,0.31404337346622546,-0.7976004306656495
6370000,Nizampet,-0.3472874527637632,-0.9413963048931038,-0.5239430502242673
9334000,Nizampet,-0.3379252792446143,0.5660188623349358,-0.8387401595782663
7462000,Nizampet,-0.34527731934874456,-0.7489786588479068,-0.5553588432120838
7436000,Nizampet,-0.3453251796681498,-0.7535600313727925,-0.5546108481409454
6578000,Nizampet,-0.34690457020852156,-0.9047453246940187,-0.5299270107933752
10400000,Manikonda,-0.5383757636618351,0.7805177603728451,-0.7812600072607553
10400000,Manikonda,-0.5382608988952626,0.7915130544325707,-0.7830551954314877
6850000,Manikonda,-0.5490780261243299,-0.8551758375519921,-0.4455190359148786
11100000,Manikonda,-0.5369208099519169,0.9197914851293687,-0.8039990574233654
10300000,Manikonda,-0.5385384887478128,0.764941093788234,-0.7787168240188844
7000000,Manikonda,-0.5487908642078986,-0.8276876024026782,-0.4500070063417096
9325000,Manikonda,-0.540433757396259,0.5835187418027626,-0.7490962192018003
11299999,Manikonda,-0.5365570715244373,0.9546099163184996,-0.809683819964018
9480000,Manikonda,-0.5401370234159467,0.6119232514570536,-0.7537337886428589
25600000,Hitech City,-0.11774748416807679,2.672047977325413,-1.2539508108871014
8510000,Manikonda,-1.4644766416677233,0.29930094656537176,-0.5938758075421967
6750000,Manikonda,-1.4717521052608054,-1.008366378577653,-0.31169128328983586
7625000,Manikonda,-1.4661708969746676,0.13712035918442006,-0.5673967820238941
6125000,Manikonda,-1.4729486132459355,-1.1229006916997941,-0.2929914065113736
8640000,Manikonda,-1.464227768006816,0.3231240836947771,-0.5977653819121168
8625000,Manikonda,-1.4642564841984593,0.3203752601798457,-0.5973165848694337
6500000,Manikonda,-1.4722307084548574,-1.0541801038265095,-0.30421133257845095
8000000,Manikonda,-1.4654529921835895,0.20584094705770467,-0.5786167080909715
6000000,Manikonda,-1.4731879148429614,-1.1458075543242225,-0.28925143115568114
9900000,Kothaguda,-0.91433024616798,0.6669028558746025,1.8638997877850314
8234999,Kompally,-1.6614130167371843,0.36147143119532404,-0.510245290983688
8256999,Kompally,-1.5591631114180908,0.3823904575216698,-0.5528497633949894
7100000,Tellapur,-1.0549006210667728,0.22751178446786335,-0.6628388267859613
9900000,Tellapur,-1.0549006210667728,0.22751178446786335,-0.6628388267859613
9900000,Tellapur,-0.8418663885432044,0.8443537301224379,-0.7885030463963023
9900000,Tellapur,-1.0484873382664752,0.8414157028025395,-0.7630701663185189
16000000,Sanath Nagar,-0.3360816669509371,0.5483202349367767,-0.7702980139994753
8000000,Manikonda,-1.8410293665016575,0.6733651928426333,1.8208678943782244
5654000,Kukatpally,-1.3660768054960968,-1.1994470678032563,-0.24052817486637568
5704000,Kukatpally,-1.3659810848572862,-1.1902843227534852,-0.24202416500865265
7588000,Kukatpally,-1.358437603475535,0.14303868852889975,-0.5283974616593891
5999000,Nizampet,-1.6710623521727646,-1.1734319711820287,-0.1909602112028581
6000000,Manikonda,-1.8801350429763817,-1.120714629202339,-0.1804911259421522
3148000,Gachibowli,-0.8567136640486779,-1.2903695571046703,-0.3295527241256413
6325000,Gachibowli,-0.846920747654882,0.2582779628473396,-0.6510817891198867
4748000,Gachibowli,-1.8806136461704337,-1.1665283544511955,-0.17301117523076728
4748000,Gachibowli,-0.9566409955432594,-1.0884821134738702,-0.37350010324457766
8168000,Gachibowli,-1.8704857075408015,0.4141887731750136,-0.4997762057229819
8168000,Gachibowli,-1.0493693628369956,0.5078828656030386,-0.7284273473429158
7802000,Gachibowli,-1.0536081640836361,-0.5821203408614769,-0.43867461649433204
5373000,Gachibowli,-1.261707363897433,-1.1106739813437587,-0.27424240323539173
7400000,Moosapet,-1.6642846359014967,0.0865890797021857,-0.4653655867153786
7400000,Balanagar,-1.6642846359014967,0.0865890797021857,-0.4653655867153786
8903000,Kokapet,-0.1359690542966975,0.3264999230575522,-0.800630954598746
20200000,Kokapet,-0.11440249932922114,3.0021650841314296,-1.3061668070930594
20200000,Kokapet,-0.11440249932922114,3.0021650841314296,-1.3061668070930594
10800000,Kokapet,-0.1327145525771435,0.6380332547497757,-0.8514946194361632
10800000,Kokapet,-0.1327145525771435,0.6380332547497757,-0.8514946194361632
15200000,Kokapet,-0.12634913009625118,1.2473558005595655,-0.9509779638975823
15200000,Kokapet,-0.12634913009625118,1.2473558005595655,-0.9509779638975823
15200000,Kokapet,-0.121581547240002,2.3149592053985835,-1.193967546422286
15200000,Kokapet,-0.121581547240002,2.3149592053985835,-1.193967546422286
47200000,Jubilee Hills,-1.8093642841396829,4.315699956667381,1.1575050818736896
21500000,Kokapet,-0.08207453912576473,3.5362238552921874,0.9695975887398381
12000000,Manikonda,-1.6530853211606786,1.158630250525426,-0.640396433361785
10000000,Tellapur,-0.7120596702198936,1.0250430215065185,1.5718283387093515
9500000,Tellapur,-0.7131987458217375,0.9160063554142402,1.5896306214024474
10700000,Narsingi,-0.03313367784047209,0.406856128648255,-0.8136047055305893
10700000,Narsingi,-0.0333729794374981,0.3839492660238268,-0.8098647301748968
10700000,Narsingi,-0.13469202545624767,0.38720897580603486,-0.7907267607743907
11500000,raidurgam,-1.1176298480453555,0.6944003635894949,1.8371659199683503
17000000,Banjara Hills,-1.8352861281730328,1.2231298958289103,1.7311084858416057
4000000,Pragathi Nagar Kukatpally,-1.881379411280917,-1.239830314849366,-0.16104325409255155
4000000,Pragathi Nagar Kukatpally,-1.881379411280917,-1.239830314849366,-0.16104325409255155
8500000,Banjara Hills,-0.7033902594997348,1.5237019750049305,1.804301773261907
8600000,Miyapur,-1.872936155894348,0.17962249990086873,-0.46147885808069145
8599000,Miyapur,-1.872936155894348,0.17962249990086873,-0.46147885808069145
8898000,Miyapur,-1.8725245571474634,0.21902230361488523,-0.4679116156924825
8599000,Miyapur,-1.8728787235110618,0.1851201469307315,-0.4623764521660577
8298999,Miyapur,-1.8737976416436417,0.09715779445292727,-0.44801494680019865
8598000,Miyapur,-1.8725532733391064,0.21627348009995384,-0.46746281864979944
8898000,Miyapur,-1.8728787235110618,0.1851201469307315,-0.4623764521660577
4200000,Murad Nagar,-1.8832938240571253,-1.4230852158447915,-0.13112345124701189
4200000,Murad Nagar,-1.8832938240571253,-1.4230852158447915,-0.13112345124701189
10000000,Tellapur,-0.809538428339748,1.3784125012831958,1.4872613494365947
3900000,Puppalaguda,-1.8786219618396864,-0.36464455605554535,-0.3726170436294389
10000000,Tellapur,-1.1474756840980278,0.8110675657802531,-0.7458074450587117
9900000,Tellapur,-0.8418663885432044,0.8443537301224379,-0.7885030463963023
4760000,Nizampet,-1.881187970003296,-1.2215048247498232,-0.16403523437710546
4400000,Nizampet,-1.88204945575259,-1.3039695301977647,-0.15057132309661267
7840000,Chandanagar,-1.663614591429824,0.1507282950505847,-0.4758375177113174
4760000,Nizampet,-1.881187970003296,-1.2215048247498232,-0.16403523437710546
4400000,Nizampet,-1.88204945575259,-1.3039695301977647,-0.15057132309661267
8600000,Hitech City,-1.5704672943026616,-1.2383853000651894,-0.2124758571862637
6800000,Manikonda,-1.0524092194390708,-0.0031879820068927804,-0.5283131303597247
18500000,Banjara Hills,-1.8697199424303181,0.48749073357318395,-0.5117441268611979
4400000,Nizampet,-1.88204945575259,-1.3039695301977647,-0.15057132309661267
4760000,Nizampet,-1.881187970003296,-1.2215048247498232,-0.16403523437710546
4400000,Nizampet,-1.88204945575259,-1.3039695301977647,-0.15057132309661267
7840000,Chandanagar,-1.663614591429824,0.1507282950505847,-0.4758375177113174
4760000,Nizampet,-1.881187970003296,-1.2215048247498232,-0.16403523437710546
4400000,Nizampet,-1.88204945575259,-1.3039695301977647,-0.15057132309661267
8600000,Hitech City,-1.5704672943026616,-1.2383853000651894,-0.2124758571862637
5880000,Chandanagar,-1.6713495140891959,-1.2009202063313427,-0.1864722407760272
4400000,Nizampet,-1.88204945575259,-1.3039695301977647,-0.15057132309661267
4760000,Nizampet,-1.881187970003296,-1.2215048247498232,-0.16403523437710546
4760000,Nizampet,-1.881187970003296,-1.2215048247498232,-0.16403523437710546
4760000,Nizampet,-1.881187970003296,-1.2215048247498232,-0.16403523437710546
4400000,Nizampet,-1.88204945575259,-1.3039695301977647,-0.15057132309661267
4760000,Nizampet,-1.881187970003296,-1.2215048247498232,-0.16403523437710546
4760000,Nizampet,-1.881187970003296,-1.2215048247498232,-0.16403523437710546
4760000,Nizampet,-1.881187970003296,-1.2215048247498232,-0.16403523437710546
9906000,Kukatpally,0.17563589167560278,0.5850593666944308,-0.8197977612905791
10000000,Kukatpally,0.17582733295322361,0.6033848567939737,-0.8227897415751331
6187000,Uppal Kalan,-0.9502836183245938,0.10859665987940521,-0.6429116496573426
3800000,Nizampet,-1.3664330076711073,-1.246718602949698,-0.28297310427889727
11500000,East Marredpally,-1.8714429139289057,0.3225613226773008,-0.48481630430021233
12000000,East Marredpally,-1.8714429139289057,0.3225613226773008,-0.48481630430021233
4641000,Mallampet,-1.5700568151582064,-1.2716286305027096,-0.2141168117645589
4641000,Mallampet,-1.5700568151582064,-1.2716286305027096,-0.2141168117645589
4641000,Mallampet,-1.264340346273541,-1.2269186997032286,-0.3261392706508233
18500000,Banjara Hills,-1.8697199424303181,0.48749073357318395,-0.5117441268611979
8600000,Hitech City,-1.5704672943026616,-1.2383853000651894,-0.2124758571862637
6800000,Manikonda,-1.0524092194390708,-0.0031879820068927804,-0.5283131303597247
11100000,Kukatpally,-1.8721129584005785,0.25842210732890175,-0.4743443733042735
4400000,Aminpur,-1.3657490295735326,-1.2398487037431238,-0.29190770845806346
4400000,Aminpur,-1.3657490295735326,-1.2398487037431238,-0.29190770845806346
4400000,Aminpur,-1.4680598743994506,-1.2609914723060114,-0.2557869879942079
4400000,Aminpur,-1.4680598743994506,-1.2609914723060114,-0.2557869879942079
4400000,Aminpur,-1.467951074573221,-1.256186357544584,-0.2500512311179005
4400000,Aminpur,-1.4680598743994506,-1.2609914723060114,-0.2557869879942079
4400000,Aminpur,-1.4680598743994506,-1.2609914723060114,-0.2557869879942079
4400000,Aminpur,-1.3657490295735326,-1.2398487037431238,-0.29190770845806346
4400000,Aminpur,-1.4680598743994506,-1.2609914723060114,-0.2557869879942079
4400000,Aminpur,-1.4680598743994506,-1.2609914723060114,-0.2557869879942079
4641000,Mallampet,-1.3657011692541274,-1.2352673312182383,-0.29265570352920195
4400000,Aminpur,-1.570261919399139,-1.2773291261074715,-0.213930510654045
4641000,Mallampet,-1.3657011692541274,-1.2352673312182383,-0.29265570352920195
4641000,Mallampet,-1.3657011692541274,-1.2352673312182383,-0.29265570352920195
4641000,Mallampet,-1.3657011692541274,-1.2352673312182383,-0.29265570352920195
4641000,Mallampet,-1.3657011692541274,-1.2352673312182383,-0.29265570352920195
4641000,Mallampet,-1.3657011692541274,-1.2352673312182383,-0.29265570352920195
7847000,Kondapur,-0.5514513576759169,-1.0307608078488377,-0.4748138444236004
4400000,Aminpur,-1.5701046754776118,-1.2762100030275951,-0.21336881669342042
10000000,Kondapur,-0.5440035969329762,0.293399458383776,-0.7596911509320599
4400000,Aminpur,-1.4679641537606403,-1.2518287272562403,-0.2572829781364849
4641000,Mallampet,-1.3657011692541274,-1.2352673312182383,-0.29265570352920195
9900000,Tellapur,-0.8418663885432044,0.8443537301224379,-0.7885030463963023
6500000,Manikonda,-1.2616815436800615,-1.0993400835813227,-0.2859553733176088
7500000,Attapur,-1.4622690045713698,-0.0373128700353426,-0.46627129979936865
6500000,Mallapur,-0.8567942250354543,-1.1274316920237621,-0.40301724059160293
5300000,Pragathi Nagar Kukatpally,-1.569845110150394,-1.178827457241676,-0.22219979311106405
4641000,Mallampet,-1.5700568151582064,-1.2716286305027096,-0.2141168117645589
8600000,Hitech City,-1.5704672943026616,-1.2383853000651894,-0.2124758571862637
4641000,Mallampet,-1.3657011692541274,-1.2352673312182383,-0.29265570352920195
4641000,Mallampet,-1.3657011692541274,-1.2352673312182383,-0.29265570352920195
10700000,Kondapur,-0.5417541619209315,0.5087239670534011,-0.7948469192755688
4840000,Alwal,-1.0601744892764924,-1.1526021290982125,-0.3469575602718407
4542000,Gajularamaram,-1.8829109415018837,-1.3864342356457062,-0.13710741181611985
8100000,Serilingampally,-1.5612211051525147,0.18539143895158725,-0.5206859753360344
6931000,Gajularamaram,-1.2560355719728653,0.17980934044655378,-0.6152595467330665
7098999,Kukatpally,-1.5692431897283179,-1.1937452975796536,-0.22683272797391318
11100000,Kukatpally,-1.5601681781256003,0.2861816344990713,-0.5371418669010811
7240000,Kondapur,-0.5514513576759169,-1.0307608078488377,-0.4748138444236004
10000000,East Marredpally,-1.662944546958151,0.21486751039898358,-0.48630944870725634
13000000,Hitech City,-0.0004870062119019675,0.5955063358750713,1.576212666669215
43000000,Sri Nagar Colony,-1.5999324298563047,4.598623722890468,1.0648505318467112
8900000,Serilingampally,-1.661355584353898,0.3669690782251868,-0.5111428850690541
15000000,West Marredpally,-1.8374877028656722,1.012386759684171,1.7655162591139761
15000000,West Marredpally,-1.8374877028656722,1.012386759684171,1.7655162591139761
12000000,Kukatpally,-0.03019899857326379,0.7493078580897087,-0.8893324656151316
12000000,Kukatpally,-0.03019899857326379,0.7493078580897087,-0.8893324656151316
12000000,Kukatpally,-0.03019899857326379,0.7493078580897087,-0.8893324656151316
12000000,Kukatpally,-0.03019899857326379,0.7493078580897087,-0.8893324656151316
12000000,Kukatpally,-0.03019899857326379,0.7493078580897087,-0.8893324656151316
12000000,Kukatpally,-0.03019899857326379,0.7493078580897087,-0.8893324656151316
7744000,Kondapur,-0.5510206148012701,-0.9895284551248672,-0.4815458000638468
9760000,Kondapur,-0.5440035969329762,0.293399458383776,-0.7596911509320599
8500000,Kondapur,-0.5500155480937607,-0.8933196321022685,-0.4972536965577551
2500000,AS Rao Nagar,-1.8899758196895826,-2.6739435216792358,0.14178593412323143
8200000,Malkajgiri,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
8200000,Malkajgiri,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
8200000,Malkajgiri,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
8200000,Malkajgiri,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
8200000,Malkajgiri,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
8200000,Malkajgiri,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
8200000,Malkajgiri,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
8200000,Malkajgiri,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
8200000,Malkajgiri,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
8200000,Malkajgiri,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
10800000,Kokapet,-0.9491070091065775,0.33806502964643836,-0.689715933721949
27500000,Jubilee Hills,-1.8324145090087205,1.4980122473220485,1.6862287815732964
35000000,Kondapur,-0.890690617631937,3.9024330466864745,1.0365879555027364
9822000,Narsingi,-0.5393124372704743,0.5408080002393121,-0.7276481835903252
30000000,Kondapur,-1.8093642841396829,4.315699956667381,1.1575050818736896
27500000,Jubilee Hills,-0.8039834028182743,1.357012592991163,1.9054832423784676
4880000,Alwal,-1.060078768637682,-1.1434393840484411,-0.3484535504141177
9984000,Miyapur,-1.8702942662631807,0.4325142632745563,-0.5027681860075358
25000000,West Marredpally,-1.7221531675547879,2.6716299839751527,1.4121372019041782
5400000,Mettuguda,-1.8439009856659698,0.3984828413494946,1.8657475986465337
15000000,Banjara Hills,-1.626500599285847,1.142924318699907,1.7251273710077306
9984000,Miyapur,-1.0491779215593746,0.5262083557025814,-0.7314193276274698
10000000,Miyapur,-1.0491300612399694,0.5307897282274671,-0.7321673226986083
11800000,Kondapur,-0.5445594716815673,-0.3710431642653055,-0.5825251346675427
4542000,Gajularamaram,-1.265158443894988,-1.3046989641570568,-0.3042024127347601
10900000,Kukatpally,-1.5605032003614365,0.25411202682487183,-0.5319059014031117
7098999,Kukatpally,-1.5702003961164221,-1.2853727480773665,-0.21187282655114345
46000000,Jubilee Hills,-1.2404980923703157,1.534953889626765,-0.7365189052648144
19800000,Jubilee Hills,-1.5551355447376163,0.6892365028205578,-0.5387959776961401
7600000,Kondapur,-1.6643707844764262,0.07834260915739154,-0.46401919558732924
18000000,Kokapet,-0.08740361032404698,1.4363198041028138,1.692974196480178
12300000,Narsingi,-0.03303795720166167,0.41601887369802626,-0.8151006956728662
12300000,Narsingi,-0.13435700322041125,0.41927858348023433,-0.7959627262723602
5500000,Nizampet,-1.8805179255316233,-1.1573656094014242,-0.17450716537304425
3700000,Nizampet,-1.8820015954331846,-1.2993881576728792,-0.15131931816775115
12300000,Narsingi,-0.13435700322041125,0.41927858348023433,-0.7959627262723602
12300000,Narsingi,-0.13435700322041125,0.41927858348023433,-0.7959627262723602
12300000,Narsingi,-0.13435700322041125,0.41927858348023433,-0.7959627262723602
12300000,Narsingi,-0.13435700322041125,0.41927858348023433,-0.7959627262723602
4850000,Nizampet,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
4850000,Nizampet,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
4850000,Nizampet,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
4850000,Nizampet,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
4850000,Nizampet,-1.8810922493644857,-1.2123420797000521,-0.16553122451938243
4500000,Begumpet,-1.8516359083253418,-0.9531656600324326,2.155112875581825
7600000,Malkajgiri,-1.8399764394747429,0.7741553883901174,1.8044120028131776
8600000,Sri Nagar Colony,-1.5325113850960919,0.37309844723099067,1.8116268478749322
7500000,Malkajgiri,-1.8400242997941483,0.7695740158652318,1.805159997884316
5200000,Malkajgiri,-1.8502000987431855,-0.8157244842858636,2.1326730234476705
5700000,Mehdipatnam,-1.6672041153852144,-0.19287464431583834,-0.4197378873759306
